RegionID,SizeRank,RegionName,RegionType,StateName,BaseDate,2025-06-30,2025-08-31,2026-05-31
394880,307,"Morristown, TN",msa,TN,2025-05-31,-0.2,-0.3,1.1
395232,308,"Winchester, VA",msa,VA,2025-05-31,-0.1,-0.4,-0.4
395221,309,"Wheeling, WV",msa,OH,2025-05-31,-0.1,-0.8,-3.7
394879,310,"Morgantown, WV",msa,WV,2025-05-31,-0.3,-0.8,-2.8
394756,311,"La Crosse, WI",msa,WI,2025-05-31,0.0,-0.4,-0.5
394900,312,"Napa, CA",msa,CA,2025-05-31,-0.7,-1.8,-4.1
395013,313,"Rapid City, SD",msa,SD,2025-05-31,-0.1,-0.6,0.1
395139,314,"Sumter, SC",msa,SC,2025-05-31,-0.6,-1.2,-3.1
394577,315,"Eureka, CA",msa,CA,2025-05-31,-0.7,-2.1,-6.8
395117,316,"Springfield, OH",msa,OH,2025-05-31,0.0,0.1,1.6
394668,317,"Harrisonburg, VA",msa,VA,2025-05-31,0.1,-0.2,-0.7
394368,318,"Battle Creek, MI",msa,MI,2025-05-31,0.1,-0.6,-0.3
395094,319,"Sherman, TX",msa,TX,2025-05-31,-0.8,-2.0,-2.2
394821,320,"Manhattan, KS",msa,KS,2025-05-31,0.1,-0.2,-1.2
394442,321,"Carbondale, IL",msa,IL,2025-05-31,0.1,-1.1,-2.6
394727,322,"Johnstown, PA",msa,PA,2025-05-31,-1.6,-4.5,-10.0
394728,323,"Jonesboro, AR",msa,AR,2025-05-31,-0.1,-0.6,-2.0
394390,324,"Bismarck, ND",msa,ND,2025-05-31,0.2,-0.4,-2.0
394661,325,"Hammond, LA",msa,LA,2025-05-31,-0.6,-1.8,-5.8
394983,326,"Pittsfield, MA",msa,MA,2025-05-31,0.0,-0.4,1.1
394890,327,"Mount Vernon, WA",msa,WA,2025-05-31,-0.3,-0.9,-1.2
394719,328,"Jamestown, NY",msa,NY,2025-05-31,0.3,0.6,2.1
395153,329,"The Villages, FL",msa,FL,2025-05-31,-0.2,-0.7,-1.9
394307,330,"Albany, OR",msa,OR,2025-05-31,-0.1,-0.4,-0.5
394633,331,"Glens Falls, NY",msa,NY,2025-05-31,-0.1,-0.3,-0.2
394780,332,"Lawton, OK",msa,OK,2025-05-31,0.0,0.2,-0.3
394474,334,"Cleveland, TN",msa,TN,2025-05-31,-0.2,-0.3,0.9
395098,335,"Sierra Vista, AZ",msa,AZ,2025-05-31,0.1,-0.2,-1.4
394325,336,"Ames, IA",msa,IA,2025-05-31,0.0,-0.4,-1.8
394824,337,"Mansfield, OH",msa,OH,2025-05-31,0.5,0.6,2.1
395128,338,"Staunton, VA",msa,VA,2025-05-31,-0.1,-0.6,-1.2
394353,339,"Augusta, ME",msa,ME,2025-05-31,-0.1,-0.6,2.2
394321,340,"Altoona, PA",msa,PA,2025-05-31,0.0,-1.0,-4.4
394905,341,"New Bern, NC",msa,NC,2025-05-31,0.1,0.1,1.4
394588,342,"Farmington, NM",msa,NM,2025-05-31,-0.2,-0.6,-1.6
395120,343,"St. Joseph, MO",msa,MO,2025-05-31,0.0,-0.6,-0.9
395054,344,"San Angelo, TX",msa,TX,2025-05-31,-0.4,-1.1,-2.8
395218,345,"Wenatchee, WA",msa,WA,2025-05-31,-0.1,-0.6,-1.8
394949,346,"Owensboro, KY",msa,KY,2025-05-31,0.2,-0.1,0.0
753890,347,"Holland, MI",msa,MI,2025-05-31,0.2,0.0,0.4
394810,348,"Lumberton, NC",msa,NC,2025-05-31,0.1,0.1,1.0
394778,349,"Lawrence, KS",msa,KS,2025-05-31,0.0,-0.3,0.1
394635,350,"Goldsboro, NC",msa,NC,2025-05-31,-1.0,-2.0,-3.4
395213,351,"Watertown, NY",msa,NY,2025-05-31,0.0,-0.1,-0.7
395089,352,"Sheboygan, WI",msa,WI,2025-05-31,0.2,0.2,1.2
395217,353,"Weirton, WV",msa,OH,2025-05-31,-0.2,-0.6,-1.2
394867,354,"Missoula, MT",msa,MT,2025-05-31,-0.2,-0.3,1.9
394407,356,"Bozeman, MT",msa,MT,2025-05-31,-0.5,-1.2,-0.9
394333,357,"Anniston, AL",msa,AL,2025-05-31,0.1,-0.2,-2.3
394374,358,"Beckley, WV",msa,WV,2025-05-31,-1.4,-2.1,-0.7
395225,359,"Williamsport, PA",msa,PA,2025-05-31,0.0,-0.4,-1.6
394423,360,"Brunswick, GA",msa,GA,2025-05-31,-0.2,-0.6,-0.1
395173,361,"Twin Falls, ID",msa,ID,2025-05-31,-0.2,-0.8,0.2
753872,361,"California, MD",msa,MD,2025-05-31,-0.1,-0.7,-2.4
394495,363,"Cookeville, TN",msa,TN,2025-05-31,-0.1,-0.4,0.3
394893,364,"Muncie, IN",msa,IN,2025-05-31,0.0,-0.1,1.7
394857,365,"Michigan City, IN",msa,IN,2025-05-31,0.1,0.1,1.0
395039,366,"Roseburg, OR",msa,OR,2025-05-31,0.0,-0.2,-0.3
394788,367,"Lewiston, ME",msa,ME,2025-05-31,0.0,-0.4,1.9
394804,368,"Longview, WA",msa,WA,2025-05-31,-0.3,-0.9,-1.8
394932,369,"Ogdensburg, NY",msa,NY,2025-05-31,0.2,0.5,0.6
394734,370,"Kankakee, IL",msa,IL,2025-05-31,-0.3,-1.0,-1.2
394396,371,"Bluefield, WV",msa,VA,2025-05-31,-0.4,-0.6,0.7
395095,372,"Show Low, AZ",msa,AZ,2025-05-31,0.1,-0.1,0.9
395023,373,"Richmond, KY",msa,KY,2025-05-31,-0.1,-0.4,0.1
395168,374,"Tullahoma, TN",msa,TN,2025-05-31,0.1,0.3,1.8
395222,375,"Whitewater, WI",msa,WI,2025-05-31,-0.1,-0.5,-0.3
394709,376,"Ithaca, NY",msa,NY,2025-05-31,0.1,0.4,0.7
394637,377,"Grand Forks, ND",msa,MN,2025-05-31,0.2,-0.6,-2.9
394524,378,"Decatur, IL",msa,IL,2025-05-31,0.5,0.5,-0.1
394762,379,"LaGrange, GA",msa,GA,2025-05-31,-0.2,-0.1,1.1
394369,380,"Bay City, MI",msa,MI,2025-05-31,0.3,0.4,0.8
394599,381,"Fond du Lac, WI",msa,WI,2025-05-31,0.4,0.4,1.4
394630,382,"Gettysburg, PA",msa,PA,2025-05-31,0.0,-0.6,-1.0
394620,383,"Gadsden, AL",msa,AL,2025-05-31,-0.4,-0.8,-1.7
394733,384,"Kalispell, MT",msa,MT,2025-05-31,0.0,-0.2,2.8
394518,385,"Danville, VA",msa,VA,2025-05-31,-0.2,0.0,1.1
394823,386,"Mankato, MN",msa,MN,2025-05-31,0.2,-0.2,-1.1
394794,387,"Lima, OH",msa,OH,2025-05-31,0.0,-0.2,0.1
753915,388,"Salem, OH",msa,OH,2025-05-31,-0.3,-0.5,-1.4
395166,389,"Truckee, CA",msa,CA,2025-05-31,-0.4,-1.6,-3.7
395080,390,"Sebring, FL",msa,FL,2025-05-31,-0.1,-0.3,1.4
394462,391,"Cheyenne, WY",msa,WY,2025-05-31,-0.1,-0.9,-3.9
394689,392,"Hot Springs, AR",msa,AR,2025-05-31,0.0,-0.1,1.1
394302,393,"Adrian, MI",msa,MI,2025-05-31,0.0,-0.5,-1.2
395090,394,"Shelby, NC",msa,NC,2025-05-31,-0.7,-1.2,-1.3
394542,396,"Dubuque, IA",msa,IA,2025-05-31,0.1,-0.1,-0.8
394852,397,"Meridian, MS",msa,MS,2025-05-31,-1.1,-2.1,-5.3
753912,398,"Pinehurst, NC",msa,NC,2025-05-31,-0.1,-0.3,1.4
394953,399,"Paducah, KY",msa,KY,2025-05-31,0.1,-0.4,-0.7
395190,400,"Victoria, TX",msa,TX,2025-05-31,-0.4,-1.2,-3.1
395038,401,"Rome, GA",msa,GA,2025-05-31,0.1,0.2,0.9
395086,402,"Sevierville, TN",msa,TN,2025-05-31,-0.6,-1.1,-0.5
394882,403,"Moses Lake, WA",msa,WA,2025-05-31,0.0,-0.2,0.2
394340,404,"Ashtabula, OH",msa,OH,2025-05-31,0.0,0.1,1.5
394441,405,"Cape Girardeau, MO",msa,MO,2025-05-31,0.2,0.2,-0.6
394311,406,"Albertville, AL",msa,AL,2025-05-31,-0.3,-0.7,-0.8
394580,407,"Fairbanks, AK",msa,AK,2025-05-31,-0.4,-1.6,-5.6
394410,408,"Brainerd, MN",msa,MN,2025-05-31,0.1,0.0,0.9
394513,409,"Cumberland, MD",msa,MD,2025-05-31,0.3,0.2,-0.5
394928,410,"Ocean City, NJ",msa,NJ,2025-05-31,-0.2,-0.3,1.4
394505,411,"Corvallis, OR",msa,OR,2025-05-31,-0.1,-0.6,-1.4
394988,412,"Pocatello, ID",msa,ID,2025-05-31,-0.2,-0.5,0.9
394501,413,"Corning, NY",msa,NY,2025-05-31,-0.4,-0.5,-1.6
394911,414,"New Philadelphia, OH",msa,OH,2025-05-31,0.1,0.1,-0.2
395140,415,"Sunbury, PA",msa,PA,2025-05-31,-0.5,-1.8,-4.2
395175,416,"Ukiah, CA",msa,CA,2025-05-31,-0.6,-2.7,-8.4
753887,417,"Hermiston, OR",msa,OR,2025-05-31,0.0,-0.3,-0.3
394469,418,"Clarksburg, WV",msa,WV,2025-05-31,-0.5,-1.4,-3.3
394964,419,"Parkersburg, WV",msa,WV,2025-05-31,-0.3,-0.5,-1.3
394373,420,"Beaver Dam, WI",msa,WI,2025-05-31,0.6,0.6,1.2
394980,421,"Pine Bluff, AR",msa,AR,2025-05-31,-0.3,-1.0,-3.8
394641,422,"Grants Pass, OR",msa,OR,2025-05-31,-0.1,-0.9,-2.8
394511,424,"Cullman, AL",msa,AL,2025-05-31,0.5,0.4,-0.3
394809,425,"Lufkin, TX",msa,TX,2025-05-31,-0.2,-0.9,-2.5
395248,426,"Zanesville, OH",msa,OH,2025-05-31,-0.2,-0.4,0.6
394907,427,"New Castle, PA",msa,PA,2025-05-31,0.1,-0.3,-0.9
394925,428,"Oak Harbor, WA",msa,WA,2025-05-31,-0.3,-1.3,-1.8
394942,429,"Orangeburg, SC",msa,SC,2025-05-31,-0.5,-1.2,-2.8
395212,430,"Watertown, WI",msa,WI,2025-05-31,0.1,-0.1,0.1
394847,431,"Meadville, PA",msa,PA,2025-05-31,-0.6,-1.9,-3.4
394568,432,"Elmira, NY",msa,NY,2025-05-31,0.3,0.3,-0.6
394644,433,"Great Falls, MT",msa,MT,2025-05-31,0.2,0.1,2.2
394776,434,"Laurel, MS",msa,MS,2025-05-31,-1.3,-2.9,-5.9
395042,435,"Russellville, AR",msa,AR,2025-05-31,-0.3,-0.8,-2.3
394704,436,"Indiana, PA",msa,PA,2025-05-31,-0.2,-0.8,-2.5
394859,437,"Midland, MI",msa,MI,2025-05-31,-0.3,-1.1,-0.5
394755,438,"Kokomo, IN",msa,IN,2025-05-31,0.3,0.3,1.3
394395,439,"Bloomsburg, PA",msa,PA,2025-05-31,0.0,-0.9,-3.8
394941,440,"Opelousas, LA",msa,LA,2025-05-31,-1.9,-4.6,-11.6
394675,441,"Helena, MT",msa,MT,2025-05-31,-0.1,-0.4,1.3
394744,442,"Key West, FL",msa,FL,2025-05-31,-0.5,-1.1,0.2
395145,443,"Talladega, AL",msa,AL,2025-05-31,-0.7,-1.2,-1.4
395133,444,"Stillwater, OK",msa,OK,2025-05-31,0.2,-0.1,-1.1
394489,445,"Columbus, IN",msa,IN,2025-05-31,0.1,0.0,0.1
394345,446,"Athens, TX",msa,TX,2025-05-31,-0.2,-1.0,-1.3
394452,447,"Centralia, WA",msa,WA,2025-05-31,-0.1,-0.9,-0.4
394822,448,"Manitowoc, WI",msa,WI,2025-05-31,0.2,0.1,1.9
394682,449,"Hinesville, GA",msa,GA,2025-05-31,0.1,0.4,2.4
394541,450,"DuBois, PA",msa,PA,2025-05-31,-1.0,-3.0,-7.4
395205,451,"Warsaw, IN",msa,IN,2025-05-31,-0.1,-0.4,-0.6
394986,452,"Plattsburgh, NY",msa,NY,2025-05-31,0.1,0.3,0.0
395126,453,"Statesboro, GA",msa,GA,2025-05-31,0.1,0.7,3.5
394445,454,"Casper, WY",msa,WY,2025-05-31,0.0,0.0,-0.4
395231,455,"Wilson, NC",msa,NC,2025-05-31,-0.2,-0.1,2.1
753881,456,"Glenwood Springs, CO",msa,CO,2025-05-31,0.1,0.1,2.2
395085,457,"Seneca, SC",msa,SC,2025-05-31,0.1,0.1,1.5
394866,458,"Minot, ND",msa,ND,2025-05-31,-0.2,-0.9,-2.1
394936,459,"Olean, NY",msa,NY,2025-05-31,0.1,-0.2,1.2
394465,460,"Chillicothe, OH",msa,OH,2025-05-31,-0.1,-0.4,-0.3
395077,461,"Searcy, AR",msa,AR,2025-05-31,0.0,-0.2,-0.1
394638,462,"Grand Island, NE",msa,NE,2025-05-31,0.1,-0.3,-0.4
394994,463,"Port Angeles, WA",msa,WA,2025-05-31,-0.1,-0.6,-0.5
394350,464,"Auburn, NY",msa,NY,2025-05-31,-0.2,-0.2,0.2
394699,465,"Huntsville, TX",msa,TX,2025-05-31,-0.1,-1.0,-3.1
394738,466,"Keene, NH",msa,NH,2025-05-31,0.1,0.1,3.0
394674,467,"Heber, UT",msa,UT,2025-05-31,-0.2,-0.9,0.5
395010,468,"Quincy, IL",msa,IL,2025-05-31,-0.1,-1.1,-4.2
395062,469,"Sandusky, OH",msa,OH,2025-05-31,-0.2,-0.3,0.6
394593,470,"Findlay, OH",msa,OH,2025-05-31,-0.1,-0.6,-1.1
394614,471,"Frankfort, KY",msa,KY,2025-05-31,0.0,-0.4,1.2
394516,472,"Danville, IL",msa,IL,2025-05-31,-0.8,-1.6,-2.8
394298,473,"Aberdeen, WA",msa,WA,2025-05-31,-0.3,-1.3,-2.1
394999,474,"Portsmouth, OH",msa,OH,2025-05-31,-0.6,-0.8,-0.8
395106,475,"Somerset, PA",msa,PA,2025-05-31,-0.1,-0.6,-1.6
753928,476,"Wisconsin Rapids, WI",msa,WI,2025-05-31,0.3,0.3,0.4
753893,477,"Jefferson, GA",msa,GA,2025-05-31,0.0,-0.2,1.1
394736,478,"Kapaa, HI",msa,HI,2025-05-31,-0.2,-0.9,-0.4
394955,479,"Palatka, FL",msa,FL,2025-05-31,-0.3,-0.8,-0.7
394626,480,"Gallup, NM",msa,NM,2025-05-31,0.2,-0.2,-2.9
394683,481,"Hobbs, NM",msa,NM,2025-05-31,-0.5,-1.7,-10.0
395088,482,"Shawnee, OK",msa,OK,2025-05-31,0.0,0.0,0.7
394884,484,"Mount Airy, NC",msa,NC,2025-05-31,-0.5,-0.5,1.2
395132,485,"Stevens Point, WI",msa,WI,2025-05-31,0.2,-0.1,-0.4
394647,486,"Greeneville, TN",msa,TN,2025-05-31,-0.1,-0.1,1.7
394655,488,"Greenwood, SC",msa,SC,2025-05-31,-0.3,-0.8,-1.3
394764,489,"Lake City, FL",msa,FL,2025-05-31,0.2,0.2,1.4
394752,490,"Klamath Falls, OR",msa,OR,2025-05-31,0.1,0.0,1.0
394877,491,"Morehead City, NC",msa,NC,2025-05-31,0.0,-0.4,1.0
394472,492,"Clearlake, CA",msa,CA,2025-05-31,-0.4,-1.4,-4.8
394305,493,"Alamogordo, NM",msa,NM,2025-05-31,0.1,0.5,2.7
395027,494,"Roanoke Rapids, NC",msa,NC,2025-05-31,-0.3,-0.2,-1.0
394587,495,"Farmington, MO",msa,MO,2025-05-31,-0.3,-0.8,-0.4
394897,496,"Muskogee, OK",msa,OK,2025-05-31,-0.9,-1.3,-0.4
394826,497,"Marion, IN",msa,IN,2025-05-31,0.0,-0.1,0.5
394586,498,"Faribault, MN",msa,MN,2025-05-31,0.0,-0.5,-1.4
395021,499,"Richmond, IN",msa,IN,2025-05-31,0.4,0.5,1.3
394829,500,"Marquette, MI",msa,MI,2025-05-31,0.0,-0.3,0.4
394922,501,"North Wilkesboro, NC",msa,NC,2025-05-31,-0.2,-0.2,0.6
394885,502,"Mount Pleasant, MI",msa,MI,2025-05-31,-0.2,-1.0,-2.2
395024,503,"Rio Grande City, TX",msa,TX,2025-05-31,-0.8,-2.5,-7.6
394827,504,"Marion, OH",msa,OH,2025-05-31,-0.1,-0.6,-0.1
394360,505,"Baraboo, WI",msa,WI,2025-05-31,0.1,-0.2,-0.7
395016,506,"Red Bluff, CA",msa,CA,2025-05-31,-0.4,-1.4,-3.7
394825,507,"Marinette, WI",msa,WI,2025-05-31,0.1,-0.2,1.4
395040,509,"Roswell, NM",msa,NM,2025-05-31,-0.7,-1.6,-5.4
395092,510,"Shelton, WA",msa,WA,2025-05-31,-0.3,-1.1,-1.1
394540,511,"Dublin, GA",msa,GA,2025-05-31,-0.6,-1.1,-2.4
394899,512,"Nacogdoches, TX",msa,TX,2025-05-31,0.0,-0.6,-1.9
395105,513,"Somerset, KY",msa,KY,2025-05-31,-0.8,-2.3,-4.3
394496,514,"Coos Bay, OR",msa,OR,2025-05-31,-0.1,-0.7,-0.9
394600,515,"Forest City, NC",msa,NC,2025-05-31,-0.6,-1.3,-1.6
394836,516,"Martinsville, VA",msa,VA,2025-05-31,-0.8,-1.2,-0.2
395020,517,"Rexburg, ID",msa,ID,2025-05-31,0.1,-0.6,0.3
394787,518,"Lewiston, ID",msa,ID,2025-05-31,0.1,-0.2,0.3
394759,519,"Laconia, NH",msa,NH,2025-05-31,0.0,-0.2,2.9
394629,520,"Georgetown, SC",msa,SC,2025-05-31,0.0,-0.1,1.1
394343,521,"Athens, OH",msa,OH,2025-05-31,0.1,-0.1,-1.6
395063,522,"Sanford, NC",msa,NC,2025-05-31,-0.1,0.0,2.2
394570,523,"Enid, OK",msa,OK,2025-05-31,0.0,-0.3,-2.0
394889,524,"Mount Vernon, OH",msa,OH,2025-05-31,0.2,0.2,1.1
395199,525,"Walla Walla, WA",msa,WA,2025-05-31,0.1,-0.3,-0.5
394309,526,"Albemarle, NC",msa,NC,2025-05-31,-0.2,-0.2,1.9
394701,527,"Hutchinson, KS",msa,KS,2025-05-31,-0.5,-0.9,-1.0
394693,528,"Hudson, NY",msa,NY,2025-05-31,0.1,-0.1,2.0
395124,529,"Starkville, MS",msa,MS,2025-05-31,0.1,-0.6,-2.0
394443,530,"Carlsbad, NM",msa,NM,2025-05-31,-0.9,-2.5,-7.1
394631,531,"Gillette, WY",msa,WY,2025-05-31,-0.1,-0.5,-1.3
395136,532,"Sturgis, MI",msa,MI,2025-05-31,-0.1,-0.7,-1.5
395044,533,"Rutland, VT",msa,VT,2025-05-31,0.1,0.1,0.3
394509,534,"Crossville, TN",msa,TN,2025-05-31,0.1,0.1,2.1
395071,536,"Sayre, PA",msa,PA,2025-05-31,-0.2,-0.8,-1.7
395049,537,"Salina, KS",msa,KS,2025-05-31,-0.1,-0.3,-0.8
753903,538,"Marietta, OH",msa,OH,2025-05-31,0.5,0.4,-1.4
394591,539,"Fergus Falls, MN",msa,MN,2025-05-31,0.1,0.2,0.5
394362,540,"Barre, VT",msa,VT,2025-05-31,-0.1,-0.6,-0.7
394618,541,"Fremont, OH",msa,OH,2025-05-31,-0.2,-0.4,0.2
394939,542,"Oneonta, NY",msa,NY,2025-05-31,0.0,-0.3,-0.9
394490,543,"Columbus, MS",msa,MS,2025-05-31,-0.2,-0.8,-2.4
394923,544,"Norwalk, OH",msa,OH,2025-05-31,-0.1,-0.4,-1.0
394365,545,"Batavia, NY",msa,NY,2025-05-31,-0.2,-0.5,0.1
394336,546,"Ardmore, OK",msa,OK,2025-05-31,0.0,0.0,0.2
394956,547,"Palestine, TX",msa,TX,2025-05-31,-0.7,-1.3,-1.0
394605,548,"Fort Madison, IA",msa,IA,2025-05-31,-0.4,-1.8,-4.8
394456,549,"Charleston, IL",msa,IL,2025-05-31,0.4,-0.5,-2.5
394592,550,"Fernley, NV",msa,NV,2025-05-31,-0.2,-0.7,-1.9
394444,551,"Carson City, NV",msa,NV,2025-05-31,0.0,-0.4,-1.1
394551,552,"Eagle Pass, TX",msa,TX,2025-05-31,-0.2,-0.7,-0.9
394432,553,"Calhoun, GA",msa,GA,2025-05-31,0.0,0.1,2.3
753877,554,"Cullowhee, NC",msa,NC,2025-05-31,-0.1,-0.3,1.8
394737,555,"Kearney, NE",msa,NE,2025-05-31,0.2,-0.2,-0.9
394582,556,"Fairmont, WV",msa,WV,2025-05-31,0.2,-0.2,-2.0
394940,557,"Ontario, OR",msa,OR,2025-05-31,-0.3,-0.7,1.3
394621,558,"Gaffney, SC",msa,SC,2025-05-31,-1.0,-2.3,-5.6
394977,559,"Picayune, MS",msa,MS,2025-05-31,-0.2,-0.4,-1.9
395131,560,"Sterling, IL",msa,IL,2025-05-31,-0.3,-1.4,-2.4
394411,561,"Branson, MO",msa,MO,2025-05-31,-0.2,-0.3,0.2
394446,562,"Cedar City, UT",msa,UT,2025-05-31,0.3,0.0,0.6
395216,563,"Waycross, GA",msa,GA,2025-05-31,-0.6,-1.0,-0.4
394951,564,"Oxford, MS",msa,MS,2025-05-31,0.1,0.0,1.6
394721,565,"Jasper, IN",msa,IN,2025-05-31,0.0,-0.3,-0.9
394556,566,"Edwards, CO",msa,CO,2025-05-31,0.0,-0.1,3.4
394547,567,"Durango, CO",msa,CO,2025-05-31,-0.1,-0.1,1.0
394750,568,"Kinston, NC",msa,NC,2025-05-31,-0.3,0.2,2.8
753920,569,"Sonora, CA",msa,CA,2025-05-31,-0.6,-1.7,-3.6
395157,570,"Tiffin, OH",msa,OH,2025-05-31,0.3,0.2,0.0
394366,571,"Batesville, AR",msa,AR,2025-05-31,-0.4,-1.2,-4.3
394989,572,"Point Pleasant, WV",msa,OH,2025-05-31,-0.5,-0.9,-1.2
394566,573,"Elko, NV",msa,NV,2025-05-31,0.2,0.0,-1.3
394517,574,"Danville, KY",msa,KY,2025-05-31,0.2,0.1,1.4
394632,575,"Glasgow, KY",msa,KY,2025-05-31,-0.2,-1.1,-0.3
395122,576,"St. Marys, GA",msa,GA,2025-05-31,0.2,0.4,2.1
394402,577,"Boone, NC",msa,NC,2025-05-31,0.1,0.1,2.3
395204,578,"Warrensburg, MO",msa,MO,2025-05-31,0.2,0.3,-0.6
394634,579,"Gloversville, NY",msa,NY,2025-05-31,0.4,0.5,0.7
394604,580,"Fort Leonard Wood, MO",msa,MO,2025-05-31,0.2,0.3,1.4
394993,581,"Poplar Bluff, MO",msa,MO,2025-05-31,-0.3,-1.1,-2.3
394562,582,"Elizabeth City, NC",msa,NC,2025-05-31,0.3,0.4,1.6
394967,583,"Payson, AZ",msa,AZ,2025-05-31,-0.2,-0.5,0.2
394344,584,"Athens, TN",msa,TN,2025-05-31,0.0,0.0,0.2
394571,585,"Enterprise, AL",msa,AL,2025-05-31,0.0,-0.5,-1.2
394339,586,"Ashland, OH",msa,OH,2025-05-31,0.2,0.6,1.7
395073,587,"Scottsboro, AL",msa,AL,2025-05-31,-0.3,-0.6,-0.7
394861,588,"Milledgeville, GA",msa,GA,2025-05-31,0.4,0.4,0.1
394742,589,"Kerrville, TX",msa,TX,2025-05-31,-0.6,-1.7,-2.9
394363,590,"Bartlesville, OK",msa,OK,2025-05-31,0.1,-0.2,0.0
394985,591,"Platteville, WI",msa,WI,2025-05-31,-0.1,-0.7,-1.3
394503,592,"Corsicana, TX",msa,TX,2025-05-31,-0.3,-0.9,-0.4
394652,593,"Greenville, OH",msa,OH,2025-05-31,0.0,-0.2,1.0
395029,594,"Rochelle, IL",msa,IL,2025-05-31,0.5,0.1,-0.6
394538,596,"Douglas, GA",msa,GA,2025-05-31,-0.9,-1.7,-2.0
394933,597,"Oil City, PA",msa,PA,2025-05-31,-0.4,-1.1,-1.2
394838,598,"Mason City, IA",msa,IA,2025-05-31,0.1,-0.4,-0.9
394717,599,"Jacksonville, TX",msa,TX,2025-05-31,-0.5,-1.0,-0.8
394625,600,"Galesburg, IL",msa,IL,2025-05-31,0.2,-0.9,-4.6
394954,601,"Pahrump, NV",msa,NV,2025-05-31,0.1,-0.3,-0.7
394963,602,"Paris, TX",msa,TX,2025-05-31,-0.2,-1.1,-2.0
395234,603,"Winona, MN",msa,MN,2025-05-31,0.2,0.0,0.1
753905,604,"Newport, OR",msa,OR,2025-05-31,-0.3,-1.0,-0.5
394878,605,"Morgan City, LA",msa,LA,2025-05-31,-2.6,-5.7,-10.6
395091,606,"Shelbyville, TN",msa,TN,2025-05-31,-0.1,-0.1,0.8
394326,607,"Amsterdam, NY",msa,NY,2025-05-31,0.5,1.3,2.4
753911,608,"Ozark, AL",msa,AL,2025-05-31,-0.3,-0.8,-1.8
394316,609,"Alice, TX",msa,TX,2025-05-31,-0.5,-2.0,-9.6
394628,610,"Gardnerville Ranchos, NV",msa,NV,2025-05-31,0.1,-0.4,-1.9
394608,611,"Fort Polk South, LA",msa,LA,2025-05-31,-1.8,-4.4,-8.4
394437,612,"Ca-¦on City, CO",msa,CO,2025-05-31,0.2,0.1,0.0
394903,613,"Natchez, MS",msa,LA,2025-05-31,-2.6,-5.3,-10.3
